product_name,price,barcode
POMME GRENA,2.59,540011232460
NUTRI-BOOST -10%,-0.25,2040857003159
BIO BOEUF&PORC,3.15,204085
HET TRAGSTE BROOD P,4.9,543000017740
AVOCAT,1.89,540011395624
NUTRI-BOOST -10%,-1.33,2040859003225
MANGUE,1.99,540011354346
NUTRI-BOOST -10%,-0.2,2040859003225
MANGUE,1.99,540011354346
NUTRI-BOOST -10%,-0.2,2040859003225
BIO HOUNMOUS 200G,2.99,540011234720
HACHIS BOEUF&PORC,3.22,2040859003225
KIWI SUNGOLD XL,5.99,540011357673
NUTRI-BOOST -10%,-0.6,2040859003225
OIGNON JAUNE GEANT,1.99,540011231841
NUTRI-BOOST -10%,-0.2,2040859003225
"SAN MARZANO 1,650 Kg x",4.99,21245
"BIO PDT DOUCE 0,560 Kg x",1.56,2337
NUTRI-BOOST -10%,-0.16,2040859003225
BIOGR MESCUN,1.99,540011236283
NUTRI-BOOST -10%,-0.2,2040859003225
350G DLL MIEL BIO,2.69,540011371760
"FENOUILS 0,485 Kg x",1.84,2405
NUTRI-BOOST -10%,-0.11,2040859003225
"BIO BANANEN 0,560 Kg x",2.39,401407169271
NUTRI-BOOST -10%,-0.18,2040859003225
"VLINDERS 0,655 Kg x",2.61,580
NUTRI-BOOST -10%,-0.24,2040859003225
"COURGETTES 1,525 Kg x",4.1,2160
NUTRI-BOOST -10%,-0.41,2040859003225
"BIO BANANEN 0,560 Kg x",2.59,401407169271
NUTRI-BOOST -10%,-0.14,2040859003225
CITRON VERT 500G,2.59,540011357545
NUTRI-BOOST -10%,-0.26,2040859003225
"BIO BANANEN 0,560 Kg x",2.59,401407169271
"POTIRON BUTTERNUT 1,550 Kg x",3.08,2165
NUTRI-BOOST -10%,-0.31,2040859003225
