product_name,price,barcode
BIO CAROTTES,2.29,540011239500
75 CROZES HERM GAL,12.49,323478310365
75 CROZES HERM GAL,12.49,323478310365
33CL LA CHOUFFE,1.89,541076910008
LEEGGOD,0.1,217000000079
LEEGGOD,0.1,217000000079
MANDARINES A FEUIL,3.12,2016
BIO HOUMOUS 200G,2.99,540011234720
GUACAMOLE DO 200GR,2.99,540011238853
GUACAMOLE DO 200GR,2.99,540011238853
GUACAMOLE DO 200GR,2.99,540011238853
CIBOULETTE BIO,2.39,540011237273
HET TRANSTGE BROOD P,4.9,543000017740
PERSIL EN POT BIO,2.39,540011237273
SAL BLE EMB 100GR,1.39,540011230202
SAL BLE EMB 100GR,1.39,540011230202
BIO BANANEN,2.59,401407169271
185G LAYS S&BL.PEP,2.05,871039852422
HACHIS PORC-VEAU,5.78,204084
HACHIS PORC-VEAU,5.96,204084
BIO CAROTTES,2.29,540011239500
MANGUE,1.99,540011954346
MEDAILLON DE VEAU,6.28,204031
MEDAILLON DE VEAU,6.23,204031
MEDAILLON DE VEAU,8.73,204031
MEDAILLON DE VEAU,12.0,204031
MEDAILLON DE VEAU,9.16,204031
185G LAYS NATUREL,2.09,871039852408
BIO BANANEN,2.59,401407169271
6X33CL SCHWEPPES T,3.79,312448018692
AVOCAT,1.45,540011956524
6X33CL SCHWEPPES M,6.89,312448018743
ROSTY,5.59,871043808700
750G ROSTY,5.59,871043808700
CAMP FROM FR ENT,4.59,871280000060
CAMP FROM FR ENT,4.59,871280000060
NUTRI-BOOST,-0.62,0450031907142
