product_name,price,barcode
125GR MESCLUN,1.99,5400112362833
200GR EPINARD JEU,1.99,5400112351182
AVOCAT,1.45,5400119586924
AVOCAT,1.45,5400119586924
AVOCAT,1.45,5400119586924
AVOCAT,1.45,5400119586924
SAUMON BELLE-VUE,5.80,5400119589141
MANGUE,1.99,5400119534346
MANGUE,1.99,5400119534346
BOITE POIREAU,-1.48,542509849700
600G DFL POMME PIN,2.59,5400117300654
ITAL STYLE GRAINS,9.45,5400117300654
HACHIS PORC-VEAU,5.68,2040845005158
HACHIS PORC-VEAU,5.15,2040845005158
HACHIS PORC-VEAU,5.05,2040845005158
HACHIS PORC-VEAU,5.72,2040845005158
