product_name,price,barcode
500G DLL BIO SPAGH,1.09,540011370589
500G DLL BIO SPAGH,1.09,540011370589
400G TRAGSTE BROOD P,4.9,543000017740
400G TRAGSTE BROOD P,4.9,543000017740
ESCALOPE DE VEAU,3.89,204127
ESCALOPE DE VEAU,3.76,204127
ESCALOPE DE VEAU,5.69,204127
ESCALOPE DE VEAU,5.07,204127
250G MKA MELO CAKE,3.29,541018581115
250G MKA MELO CAKE,3.29,541018581115
250G MKA MELO CAKE,3.29,541018581115
HERTA LRDNS NATUR,2.85,315423031405
CONF.NOSTALGIE,4.09,541004600860
CONF.NOSTALGIE MA,4.25,541004600852
100GR JEUNES POUS,1.19,540011236373
100GR JEUNES POUS,1.19,540011236373
185G LAYS NATUREL,2.09,871039852408
125G HUGLES CHEESE,1.49,871039850230
125G HUGLES NATURE,2.19,871039851784
CHOU-FLEUR,2.99,540011230633
HACHIS PORC-VEAU,10.76,204084
ROSETTE PURE PORC,1.99,540011272310
JAMBON DEGRAISSE,3.87,220813
JAMBON DEGRAISSE,3.85,220813
"1,240 Kg x 2,99/ Kg",3.71,2160
OIGNON JAUNE GEANT,1.99,540011231841
MANGUE,1.99,540011954346
BIO BANANEN,2.59,401407469271
CLEMENTINES A FEUI,4.71,"125 Kg x 4,19/ Kg"
AVOCAT,1.45,540011956924
NUTRI-BOOST,-5.12,0450031907142
