product_name,price,barcode
PILON DE POULET,5.99,5400115799614
PILON DE POULET,5.99,5400115799614
GPC POMC PINK LAD,3.99,3076740616136
GPC POMC PINK LAD,3.99,3076740616136
EMIN POUL CUIT BBQ,3.95,5400119669509
EMIN POUL CUIT BBQ,3.95,5400119669509
TOMATES CERISE 1.5KG,4.19,5400119675821
BROCOLI,1.10,5400119675821
PASTEQUE MINI,3.99,5400119534926
ZESPRI KINE GOLD D,2.64,9400000000000
MOUSSE MOKKA,2.99,2048430004668
SHRIMY MACASSOU,4.79,5413131961747
ROSTIER PURE DORC,1.99,5400112732100
ROSTIER PURE DORC,1.99,5400112732100
STEW MARINE,4.82,2048493005333
STEW MARINE,5.39,2048493005333
BROCHETTE PORC MA,3.45,5400206501901
BIO BANANE,1.50,4070071527211
HET TRAAGSTE BROOD P,1.00,5400110000170
TOMATE SAY GRAPPE,4.99,5400110000170
BIO PICCOLOS AVIONE,1.89,5400110000170
BIOESCHE FILET POUL,5.99,2048155005336
BIOESCHE FILET POUL,6.02,2048155005336
LINGOT EXCELLENCE,2.39,5400110000170
LINGOT EXCELLENCE,2.39,5400110000170
GOUDA TRANC JEUNE,4.69,5400110000170
HET TRAAGSTE BROOD D,1.00,5400110000170
GOUDA TRANC JEUNE,4.69,5400110000170
AVOCAT,2.49,5400119534926
AVOCAT,-2.72,5400119534926
ACDC FILET POULET,6.43,2256500006498
ACDC FILET POULET,6.43,2256500006498
DES DE FILET THAI,6.19,5400119529156
DES DE FILET THAI,6.19,5400119529156
2PC MINI CAKE CHO,3.49,5400206501901
2PC MINI CAKE CHO,3.49,5400206501901
MARCHEOUS BLOC TRA,5.99,5400110000170
DES DE FILET THAI,6.19,5400119529156
DES DE FILET THAI,6.19,5400119529156
DES DE FILET THAI,6.19,5400119529156
DES DE FILET THAI,6.19,5400119529156
