product_name,price,barcode
HET TRAGSTE BROOD P,4.5,450031907142
PAIN DE VIANDE,11.52,204093
PAIN DE VIANDE,10.81,204093
224G GAUF VANI CHO,4.65,541012601418
224G GAUF VANI CHO,4.65,541012601418
MKADO CHOC LAIT,2.15,301776036339
MKADO CHOC LAIT,2.15,301776036339
MKADO CHOC LAIT,2.15,301776036339
D365 CREME 20 CL,0.69,540060173439
D365 CREME 20 CL,0.69,540060173439
BOI REP LENT RO SO,3.99,540011958132
PIZZA MOZZA PESTO,5.19,540011954963
PIZZA MOZZA PESTO,5.19,540011954963
PIZZA MOZZA PESTO,5.19,540011954963
PIZZA MOZZA PESTO,5.19,540011954963
MANGUE,1.89,540011954346
D365 CREME 20 CL,0.69,540060173439
D365 CREME 20 CL,0.69,540060173439
PIZZA MOZZA 125G,1.39,800043013325
FILET PUR DE PORC,4.8,204074
4X125GR ACTIVIA Y.,3.15,541014641775
NUTRI-BOOST -10%,-0.31,540011954963
BIO BAYANEN,2.59,401407169271
OEUVS COLUMBUS,3.39,541094600046
NUTRI-BOOST -10%,-0.34,540011952006
NUTRI-BOOST -10%,-0.34,540011952006
BOITE REPAS POTAGE,4.69,540011956929
NUTRI-BOOST -10%,-0.47,540011954963
BOI REP POTAGE PAN,3.99,540011952006
D365 CREME 20 CL,0.69,540060173439
OEUVS COLUMBUS,3.39,541094600046
NUTRI-BOOST -10%,-0.34,540011952006
NUTRI-BOOST -10%,-0.34,540011952006
D365 CREME 20 CL,0.69,540060173439
FILET PUR DE PORC,5.64,204074
FILETS PORC-VEAU,10.19,204084
FILETS PORC-VEAU,10.6,204084
HACHIS PORC-VEAU,10.6,204084
HET TRAGSTE BROOD,4,45000017739
HET TRAGSTE BROOD,4,45000017739
750G DLL SEL MA IO,0.75,54001119367
500ML BECEL HUILE,3.95,871920002144
500ML BECEL HUILE,3.95,871920002144
CON VITRAGE,-0.4,266686002156
TOTAL,153.99,
