product_name,price,barcode
GRILLADE CURRY DOU,6.16,2208644040169
FRESH CLEAN BR PEP,2.49,5413839
EMINC POULET,6.98,2290520006981
CAROTTES BIO,2.43,5400112395050
100GR JEUNES POUSS,1.49,5400113637373
GRILLADE CURRY DOU,6.16,2208644040169
HACHIS PORC-VEAU,11.12,2040844010124
HACHIS PORC-VEAU,10.14,2040841010149
EMIN POUL CUIT BBQ,3.99,5400119606909
EMIN POUL CUIT BBQ,3.99,5400119606909
200GR HOUMOUS,3.99,5400113384642
200GR HOUMOUS,3.99,5400113384642
AVOCAT,1.89,5400115956242
AVOCAT,1.89,5400115956242
300G POMME PINK LAD,0.40,370047661163
300G POMME PINK LAD,0.40,370047661163
KIWI VERT,0.42,5400115957667
BIO BANANEN,1.49,5400115954346
AVOCAT,1.89,5400115956242
300G LOTUS JUM GAU,0.19,5410126014424
HERTA JAMBON SUP,4.49,3154238039022
HERTA JAMBON SUP,4.49,3154238039022
MINI SPECULOOS CHO,3.29,5425026055353
FRAISE 400GR,4.99,5400115959734
FRAISE 400GR,4.99,5400115959734
