product_name,price,barcode
6PC POMME PINK LAD,3.99,370047661163
6PC POMME PINK LAD,3.99,370047661163
POMMETTE 500G,2.63,540011958445
TORTELLONI BASILI,2.49,540011957533
TORTELLONI BASILI,2.49,540011957533
REDUCTION S/ARTICLE,-2.49,
PROSCIUTTO ITALIA,8.89,801944000292
CHICKEN NUGGETS,5.95,505175100054
PICCOLINI PENNE,2.55,807680952158
PICCOLINI PENNE,2.55,807680952158
PICCOLINI PENNE,2.55,807680952158
PICCOLINI PENNE,2.55,807680952158
PICCOLINI PENNE,2.55,807680952158
REDUCTION S/ARTICLE,-7.65,
325G PAT CAC CREME,4.09,360858012541
400G DLL PATE NOIS,2.55,540011369645
DLL TRESOR BASIL,4.15,541005619766
NECTARINE JAUNE,3.89,"0,975 Kg x 3,99/ Kg"
250G LAVAZZA ROMA,5.99,80000707255
250G LAVAZZA ROMA,5.99,80000707255
REDUCTION S/ARTICLE,-5.99,
BIO BANANEN,2.59,401407169271
1KG TRESOR MILK,10.59,505008354241
250G DLL TORT RIC,2.49,540011957532
250G DLL TORT RIC,2.49,540011957532
REDUCTION S/ARTICLE,-2.49,
SAL. SURIMI-CRABE,2.99,540011227990
TOM BELG GRAPP,2.29,"1,150 Kg x 1,99/ Kg"
SPAGHETTI 500G,3.85,800601310029
AVOCAT,7.25,"5 x 1,45"
MANGUE,2.19,540011954346
MANGUE,2.19,540011954346
NUTRI-BOOST -10%,-8.23,0450031907142
TOTAL,88.52,
