product_name,price,barcode
ROTI DE VEAU,27.86,2040322027864
CARLSB CREME ENT A,7.25,541138603975
375G CHOCO LAIT,4.15,505831902249
CIBOULETTE BIO,2.39,540011957593
400G HONEY LOOPS,3.99,505831902385
400G HONEY LOOPS,3.99,505831902385
400G HONEY LOOPS,3.99,505831902385
400G HONEY LOOPS,3.99,505831902385
750G NUTELLA,5.25,8017680
CARLS BEURRE FT D,5.15,541115603113
CARLS BEURRE SALE,5.15,541115603113
CARLS BEURRE SALE,5.15,541115603113
NUTRI-BOOST -10%,-3.02,0450031907142
DLH PARM REGG AOP,2.55,540011952043
CHEDDAR RAPE,4.09,540011953770
GRANA PADANO,4.99,540011953886
SAL BLE EMB 100GR,1.39,540011230202
NUTRI-BOOST -10%,-0.14,0450031907142
ENTREM.DECUST.250G,8.35,312393111000
255G DLL TOAST,1.75,540011213570
BON DE REDUCTION,-1.0,255331121018
"GOUDA, TRANC JEUNE",3.29,540011901660
250G DLL TOA CHEST,1.75,540011216410
PIZZA MOZZA PESTO,5.89,540011954563
PIZZA MOZZA PESTO,5.89,540011954563
6 WHARS DE BLE,1.49,540011958095
AVANTAGES,-1.78,2043567005109
CARPACCIO,5.1,204356
NUTRI-BOOST -10%,-0.51,540011956113
SAUCIE POULET,2.19,540011956113
HERTA LRDNS NATUR,2.85,315423081405
COLUMBUS OEufs 6PC,3.85,540194600046
NUTRI-BOOST -10%,-0.38,0450031907142
PROMO,-1.78,2043567005109
REDUCTION NUTRI-BOOST,-4.05,204356
TOTAL,116.48,00433367
BANCONTACT,116.48,01691905
TERUG,0.0,00433367
